,price_log
16211,7.696212639346407
39183,7.9355873855892
14207,8.086410275323782
8028,7.933796874815411
16433,7.899153483343097
23754,8.25582842728183
44251,8.433811582477187
2252,8.330863613224745
35301,8.24143968982973
3239,7.824046010856292
24074,8.00469951054955
17168,8.155362120328135
6314,8.779557455883728
26160,7.922623574217286
31835,7.955074273262696
48036,8.070906088787819
46880,8.069342366811636
38630,7.989560449333865
41279,7.6004023345004
25680,7.863266724009573
45241,8.556413904569519
30787,7.962067308753666
2253,7.882314918980268
38865,7.66105638236183
26196,8.292798858200374
10266,7.90100705199242
3220,8.065893546964274
41918,8.411832675758411
33888,7.438383530044307
36758,7.313220387090301
34720,8.055157731819678
3294,7.718685495198466
27286,7.751475318021456
46101,8.1886891244442
24202,8.410053315858335
6389,7.90100705199242
9816,8.039157390473237
17210,7.803843303538772
34926,7.60688453121963
24651,8.214735833382303
7850,8.987196820661973
12996,7.783224016336037
35633,8.292798858200374
38144,9.375854810453756
26752,8.475328987317539
1998,8.699514748210191
12926,8.37378460812088
1474,7.863266724009573
38723,8.131530710604252
34985,7.861341795599989
24027,7.972466015974565
19662,7.853604813097837
48259,7.649692623711514
41625,7.824046010856292
12114,8.094073148069352
1988,8.146129510025405
10041,8.242756345714477
12035,7.772752716468742
18783,8.242756345714477
13819,7.863266724009573
3140,7.549609165154532
31180,7.647308832356238
23914,8.268731832117737
48344,8.039157390473237
14704,8.881836305004146
25310,8.213381737034572
2465,8.25582842728183
40436,7.863266724009573
46872,7.52294091807237
44471,7.822044008185619
41283,7.549609165154532
1439,8.098642843759418
38936,7.575584651557793
8542,8.88875674784872
15669,8.131530710604252
47168,8.174702882469461
19146,8.063062911326792
16643,7.495541943884256
7309,8.821732380934442
15047,7.649692623711514
5343,8.341648618901306
26066,8.648221453822641
26568,8.698681067461614
36475,7.377758908227872
27132,7.824046010856292
32656,7.891704659330107
32306,7.67275789664251
4992,7.374629015218945
2928,7.90100705199242
46174,7.696212639346407
24992,8.75384509275524
12575,8.612503371220562
39162,7.937374696163295
6485,8.1886891244442
48240,7.725330037917135
11468,7.919356190660617
40548,7.9247959139564355
45160,7.408530566894626
12861,8.047189562170502
32734,8.1886891244442
49089,8.214735833382303
415,7.73718007783463
31908,8.014666370464942
49224,8.475328987317539
15904,7.9355873855892
10719,7.863266724009573
34526,7.937374696163295
7555,7.51479976048867
23976,7.8119734296220225
8959,8.100161446936607
19887,8.055157731819678
27400,8.51699317141357
46139,7.90100705199242
17274,7.783224016336037
42144,8.68270762989381
16730,7.718685495198466
12898,7.487173694213739
11469,7.824046010856292
39818,8.611593866837723
30663,8.306472160100585
25839,8.294049640102028
27496,8.732304571033183
26256,8.00469951054955
43271,8.18088094199639
4497,9.2098402469345
26357,8.281470857895167
46905,8.15908865466791
13968,7.377758908227872
17459,8.098338846189057
8042,7.861341795599989
25196,8.216088098632316
42314,8.13593277200489
10439,7.937374696163295
7230,7.90100705199242
43527,8.299534570332597
25360,7.696212639346407
41585,7.992944547318106
22395,7.863266724009573
1342,8.341648618901306
45691,7.989560449333865
42961,7.693937325509272
5561,7.549609165154532
47046,8.215817791832453
13243,7.408530566894626
14077,7.919356190660617
6067,8.867568333206442
34479,8.699514748210191
24797,8.961879012677683
27494,8.265907334155747
9481,8.101677747454572
11094,7.647308832356238
43083,7.90100705199242
26628,7.613324979540639
31606,7.937374696163295
38843,7.803843303538772
33546,8.68185981297147
29084,7.963807953231451
8447,7.467371066917559
36921,7.7406644019172415
21147,8.285261134068948
20011,8.00469951054955
29491,7.822044008185619
45046,8.695674048824253
18920,9.51044496442652
35565,8.45531778769815
33866,7.783224016336037
15367,8.039157390473237
40676,8.100161446936607
17460,8.216088098632316
44778,7.649692623711514
15458,8.7787879291047
44027,7.899153483343097
3544,7.575584651557793
46786,8.242756345714477
44092,8.454253391642363
14687,7.90100705199242
47410,7.822044008185619
9080,8.516192691082654
26556,8.047829357457841
7998,7.803843303538772
33231,8.05356916913454
26478,7.649692623711514
23467,7.781138509845015
32832,8.15908865466791
16957,7.783224016336037
31211,7.90100705199242
9036,7.882314918980268
38207,7.937374696163295
48311,7.90100705199242
37455,7.362010551259734
23278,7.649692623711514
6195,7.625595072132453
20242,8.268731832117737
7961,8.12415060330663
12041,8.214194414852564
7649,7.910223707097344
42822,7.765569081097317
25829,7.549609165154532
37946,7.52294091807237
3254,8.32239411311117
36769,7.972466015974565
42491,7.83002808253384
5489,7.9355873855892
4581,8.116715624819111
398,7.762170607138205
46292,8.039157390473237
9696,8.070593539949519
3745,8.086410275323782
20672,8.484669999710677
46237,7.673223121121708
24632,8.006367567650246
16374,8.411832675758411
47609,7.600902459542082
44484,8.893847217670283
22078,8.070906088787819
7333,8.354674261918463
18176,7.803843303538772
16292,8.410720946905721
6833,8.011355109161286
3642,8.006367567650246
5494,8.371010681238156
44673,8.76389700713946
47978,7.989560449333865
24501,7.962067308753666
15137,8.748304912379623
45284,7.536363938404511
46216,7.833203948641057
13172,7.7406644019172415
8027,8.297792626380861
17603,8.400659375160286
46678,8.340456012916183
31536,8.00469951054955
8842,7.882314918980268
33803,8.699348067653093
947,8.433811582477187
14682,8.476371196895983
26463,7.583247524303362
6096,8.216088098632316
10728,8.174702882469461
17377,8.214735833382303
13011,8.131530710604252
29455,8.160518247477505
32667,7.919356190660617
42067,8.057694194815587
12939,8.881141619321468
39871,8.236155661683124
6161,7.438383530044307
35693,7.7406644019172415
43309,7.972466015974565
34502,8.00469951054955
35194,8.131530710604252
25023,7.872836175025724
35250,8.00469951054955
7686,8.36985260351753
21178,9.497397249034046
40047,8.070906088787819
39928,7.824046010856292
35208,7.863266724009573
33772,7.562681246721884
29773,8.100161446936607
33073,7.467371066917559
44335,7.779048644925556
8934,7.509335266016592
22273,8.53503310954457
42334,7.893572073504902
10979,7.853604813097837
4163,7.989560449333865
47461,9.546812608597396
38052,8.656955133791396
29778,7.647308832356238
10592,8.698681067461614
25685,8.629628620746026
2202,7.27931883541462
6452,8.275121630216509
10194,8.341648618901306
6976,7.863266724009573
5601,8.039157390473237
44587,7.937374696163295
39426,7.919356190660617
20329,8.48673398393153
36748,8.063062911326792
41298,8.968268810776454
1742,7.882314918980268
8944,7.90100705199242
13475,7.693937325509272
35844,8.187299270155147
106,7.783224016336037
42075,8.517193191416238
17627,8.411832675758411
17112,8.131530710604252
9204,8.699514748210191
36093,7.882314918980268
2010,7.766416898019655
33781,7.90100705199242
4988,7.536363938404511
39601,7.625595072132453
35031,8.190077049719049
34584,7.882314918980268
24477,7.649692623711514
37239,8.444622498581403
19763,8.193953023563742
16834,8.594154232552366
41042,8.294049640102028
47874,8.267448958304849
15732,7.824046010856292
4073,8.61558951327243
18597,8.209308411646937
5320,7.970740390007095
16842,7.972466015974565
26719,8.101677747454572
43774,7.751475318021456
7208,7.7406644019172415
7370,7.762170607138205
49232,8.1886891244442
340,8.664750755773852
48780,8.476371196895983
11441,8.131530710604252
6146,8.83200393125627
27192,8.070906088787819
27201,7.549609165154532
38583,7.824046010856292
30018,8.442469645220301
34098,8.536995818712418
42904,8.174702882469461
2050,7.813995675002791
25984,8.66561319653451
10914,8.00469951054955
13206,8.185907481482324
29968,7.718685495198466
44264,7.438383530044307
30971,7.981049759665957
35150,7.824046010856292
22936,8.987196820661973
15765,8.764053269347762
23230,7.455876687491824
661,8.411832675758411
15358,7.495541943884256
48358,8.070906088787819
46198,8.110727582974489
34675,7.891704659330107
46802,7.625595072132453
30896,7.861341795599989
23793,8.465899897028686
20650,8.365206834418355
21765,7.495541943884256
18518,7.897296472595885
26004,8.984066927653044
9881,7.783224016336037
30484,8.389359819906353
32793,8.987196820661973
36335,7.393263094763838
23907,7.972466015974565
8266,7.90100705199242
21395,7.882314918980268
3071,7.625595072132453
45302,8.101677747454572
38606,8.070906088787819
7319,8.779557455883728
6316,8.070906088787819
43370,8.101677747454572
18000,8.1886891244442
33244,8.006367567650246
30632,8.15908865466791
42793,9.615805480084347
30244,7.625595072132453
383,8.131530710604252
14376,8.039157390473237
25351,7.751475318021456
34381,8.37793112408273
28950,8.205218426395412
44442,7.549609165154532
7030,8.146129510025405
18415,8.003028666384733
35144,8.131530710604252
25373,8.086410275323782
33773,7.824046010856292
31688,8.070906088787819
14151,7.696212639346407
38967,8.630521876723241
18984,8.006367567650246
18014,8.001019961323651
8997,8.080237416216702
26966,8.187299270155147
8499,7.495541943884256
36148,7.693937325509272
40167,8.556413904569519
13486,8.34283980427146
40598,7.803843303538772
11971,8.383661798791715
12185,8.130059039992796
34458,7.861341795599989
29802,8.516192691082654
32967,8.294049640102028
5552,8.747510946478448
47834,7.729735331385051
2314,8.850804195756417
38991,8.7787879291047
23680,8.24143968982973
21898,7.696212639346407
16435,8.236155661683124
30974,8.66561319653451
19876,7.803843303538772
10537,7.598399329323964
26731,8.15908865466791
30602,8.52456594574565
46807,8.187299270155147
11230,7.908387159290043
16288,7.467371066917559
27459,8.411832675758411
42662,7.955074273262696
34113,8.648221453822641
43063,7.649692623711514
46365,8.15908865466791
42654,8.14177220465645
19831,8.1886891244442
10205,7.843848638152472
16139,8.732304571033183
32761,7.52294091807237
14596,8.433376705323127
41120,8.664750755773852
5417,8.039157390473237
10167,8.663714844079005
24952,8.697846691109495
33329,8.146129510025405
31076,8.387312270561717
41967,7.824046010856292
17146,8.575462099540212
26424,7.696212639346407
8182,7.90100705199242
48336,7.781138509845015
2945,8.691146498539675
2603,7.803843303538772
18581,7.989560449333865
47697,8.656085190282855
25461,7.649692623711514
9212,7.989560449333865
46109,7.824046010856292
43806,7.882314918980268
2403,7.970740390007095
3226,8.584851839890053
3813,8.48673398393153
14158,7.955074273262696
12842,7.495541943884256
37431,7.52294091807237
26521,8.22817689595132
11635,7.467371066917559
41392,7.738488122494646
17068,8.070906088787819
26054,7.928406026180535
16922,7.928406026180535
27953,8.016647877057803
28673,8.003028666384733
19804,8.202482446576537
46086,7.600902459542082
16746,7.843848638152472
19674,7.762170607138205
1842,8.294049640102028
19106,8.1886891244442
45202,8.242493153187626
21897,7.919356190660617
33422,8.45531778769815
33762,9.104424146384634
25347,7.989560449333865
47950,7.989560449333865
22556,8.433811582477187
2808,7.861341795599989
46838,7.549609165154532
18194,8.48673398393153
29729,7.408530566894626
9012,9.259130536145614
1427,8.612503371220562
22777,8.203304026795282
37025,8.070906088787819
24761,8.131530710604252
3338,8.160518247477505
5783,7.377758908227872
5584,7.261927092702751
22900,7.779048644925556
22800,8.229511118964457
21331,7.729735331385051
28113,7.862497197230545
21855,8.037543185118697
41223,7.85748078694253
36201,7.613324979540639
27412,8.422882511944996
8892,8.101677747454572
10400,9.305650551780507
14900,7.824046010856292
3139,7.467371066917559
5514,7.928406026180535
953,7.919356190660617
27642,8.160518247477505
17879,8.294049640102028
6026,8.069968149059841
34349,8.100161446936607
4282,8.160518247477505
27713,8.006367567650246
43226,7.824046010856292
38394,7.937017489515454
7898,7.972466015974565
1061,7.955074273262696
23307,8.691146498539675
24150,7.861341795599989
31619,8.1886891244442
27050,7.7406644019172415
30185,7.863266724009573
49206,8.160518247477505
28564,7.684783943522785
20399,7.910223707097344
8760,7.813995675002791
24362,7.972466015974565
2982,7.824046010856292
32314,8.069342366811636
45911,8.411832675758411
41994,9.159047077588632
2790,8.341648618901306
41520,8.187299270155147
11890,8.146129510025405
34385,8.00469951054955
25797,8.101677747454572
24405,7.5883236773352225
22937,8.216088098632316
43994,7.863266724009573
12693,7.970740390007095
3069,7.673223121121708
1089,8.779557455883728
7347,8.130059039992796
32822,8.609772372709331
12167,8.348774539791274
18256,8.069342366811636
28011,8.465899897028686
18494,9.371608519572304
21548,7.824046010856292
5603,8.318742252692399
8597,8.00603417874901
8631,7.762170607138205
23758,7.649692623711514
46871,8.242756345714477
15531,7.649692623711514
16018,7.897296472595885
40348,8.449984441722787
850,8.039157390473237
37330,8.364042011922063
46068,7.963807953231451
41384,7.882314918980268
34116,8.1886891244442
14418,7.423568444259167
9826,8.465899897028686
19433,8.432724034789787
27855,8.389359819906353
35187,8.195609567288775
38062,7.467371066917559
46353,8.086410275323782
10699,7.718685495198466
40737,7.972466015974565
8616,8.513185170018698
10220,7.899153483343097
47537,8.287780027088433
1957,7.495541943884256
27593,8.25582842728183
19653,7.863266724009573
29359,8.293799608846818
46666,8.650149418664864
11386,9.07566546864958
27537,7.90100705199242
42399,8.070906088787819
45207,7.9355873855892
22465,7.969011781106478
44206,8.210124405164267
20862,8.212568398234145
48385,8.160518247477505
15885,7.803843303538772
33528,8.242756345714477
19690,7.628031126930335
10710,8.006367567650246
22985,8.175829008714597
47497,8.216088098632316
45954,7.822044008185619
20948,8.086410275323782
38879,7.374629015218945
11325,7.52294091807237
28796,7.696212639346407
41226,7.90100705199242
38969,8.013012110368916
47432,8.391629968440892
12112,7.855544677915663
2119,7.781138509845015
21399,7.52294091807237
7664,8.153349757998892
35702,7.863266724009573
6786,8.006367567650246
35034,7.408530566894626
43351,8.174702882469461
7331,8.389359819906353
31225,8.411832675758411
30100,8.183118079394745
11080,7.781138509845015
26865,7.937374696163295
4926,7.546974117516527
26838,9.210340371976184
30488,7.649692623711514
11291,8.038834757787749
1232,8.202482446576537
43347,9.615805480084347
3562,8.229511118964457
42714,8.476371196895983
36744,7.824046010856292
28229,8.385944904806284
38369,7.43543801981455
5396,7.882314918980268
5826,7.782807262839695
47424,7.637716432664798
12823,8.00469951054955
24542,8.698681067461614
7046,8.229511118964457
25185,8.216088098632316
5711,8.565983355585669
21498,7.7406644019172415
19939,7.803843303538772
41971,7.762170607138205
47032,8.612503371220562
5688,7.899153483343097
17749,8.069342366811636
3785,8.731497794063243
28117,7.52294091807237
44566,8.130059039992796
3564,7.762170607138205
3112,7.762170607138205
15502,7.668561108015897
11708,8.366370301681654
5737,8.160518247477505
41788,9.2098402469345
4129,7.7406644019172415
23762,7.600902459542082
25046,7.937374696163295
23931,8.160518247477505
45991,8.476371196895983
39133,7.693937325509272
2543,7.536363938404511
30651,8.36287583103188
36824,7.972466015974565
11258,7.919356190660617
38227,8.070906088787819
37981,8.45531778769815
10356,8.122371243406553
19186,7.27931883541462
45333,7.824046010856292
17265,7.625595072132453
11213,8.146129510025405
29430,8.517193191416238
48178,9.065314599925925
19347,7.813995675002791
10844,8.070906088787819
40801,7.575584651557793
16676,7.970740390007095
7952,7.90100705199242
15068,8.160518247477505
23469,8.348774539791274
26045,7.762170607138205
8347,8.630521876723241
48739,7.600902459542082
44368,8.031060180240619
48226,7.803843303538772
38800,8.070906088787819
24479,8.1886891244442
37785,7.928406026180535
30844,8.129174996911793
4976,7.696212639346407
24256,9.392661928770137
24657,7.762170607138205
34587,8.12415060330663
31251,9.158520623246384
23985,7.783224016336037
18294,9.179365567676752
3114,7.937374696163295
43973,7.67786350067821
421,8.66561319653451
47188,8.160232492367689
2279,7.600902459542082
30955,7.863266724009573
37452,7.822044008185619
45015,8.31752199628717
33495,7.783224016336037
41997,8.146129510025405
30388,7.843848638152472
34145,8.987196820661973
15860,7.863266724009573
23363,8.852950887099581
45766,7.346010209913293
11199,8.34283980427146
36968,8.411832675758411
22662,8.699514748210191
4802,7.824046010856292
6080,7.649692623711514
29132,8.698681067461614
4849,7.781138509845015
18043,8.160518247477505
37070,7.7406644019172415
21684,8.37816098272068
46358,9.002701007197938
797,7.684783943522785
47601,8.214735833382303
36418,7.824046010856292
45111,7.843848638152472
44029,8.556413904569519
684,7.562681246721884
3818,8.516192691082654
48196,7.492760300922379
42873,8.254528881939745
26657,8.507142855562735
34129,8.411832675758411
20135,8.37793112408273
43674,8.100161446936607
14605,7.919356190660617
46993,7.673223121121708
37421,7.937374696163295
24327,7.791935956938058
10393,8.1886891244442
35691,7.937374696163295
13794,8.216088098632316
30575,8.070906088787819
47555,7.377758908227872
42972,8.229511118964457
32520,7.649692623711514
27609,8.242756345714477
48848,8.031060180240619
10082,8.069342366811636
4827,7.597396320212795
47361,8.410720946905721
40688,7.90100705199242
32582,7.642524134232902
3168,8.699514748210191
26763,8.1886891244442
9923,7.858640655620791
8054,8.039157390473237
41296,7.824046010856292
15818,7.718685495198466
3892,8.160518247477505
24295,8.160518247477505
43931,8.116715624819111
35816,8.716044050161402
46988,7.90100705199242
23534,7.762170607138205
42021,7.762170607138205
16077,8.341648618901306
19954,7.977625098784593
39359,7.673223121121708
6405,7.937374696163295
4861,7.970740390007095
46338,7.707512194600341
17122,8.070906088787819
18743,8.131530710604252
9039,8.131530710604252
37344,8.070906088787819
18240,8.262300941787448
12821,8.431635303054591
9553,7.623153068476902
15894,7.88344635413774
6591,7.937374696163295
27185,7.346010209913293
3305,7.969011781106478
34565,8.294049640102028
19907,7.3938782901077555
43991,8.476371196895983
12503,8.1886891244442
24670,7.863266724009573
39412,8.961109485898655
48534,8.006367567650246
29306,8.400659375160286
11486,7.467371066917559
49160,7.822044008185619
9793,7.863266724009573
47687,8.039157390473237
42734,7.673223121121708
35359,8.202482446576537
13527,8.88875674784872
1142,7.937374696163295
30068,7.891704659330107
37354,8.160518247477505
34423,8.240121298076472
12017,7.783224016336037
34407,8.354674261918463
39778,8.268731832117737
31500,7.989560449333865
46831,8.059276223305648
25297,8.24143968982973
28263,8.51057131510735
36275,7.393263094763838
6603,7.600902459542082
11532,8.339500903005945
30614,8.83200393125627
49065,8.00469951054955
11567,8.242756345714477
11155,8.146129510025405
22327,7.438383530044307
19406,8.039157390473237
18514,8.070906088787819
25561,8.732304571033183
38246,8.101071503119543
8973,8.306472160100585
16934,8.160518247477505
12072,8.294049640102028
23630,7.600902459542082
27982,8.481566013773087
45656,8.354674261918463
28111,7.824046010856292
1722,7.575071699507561
29264,8.055157731819678
37566,7.882314918980268
7685,8.131530710604252
44945,7.549609165154532
11054,8.517193191416238
27303,7.822044008185619
35518,7.779048644925556
1498,8.405143687607614
8468,7.546974117516527
34989,7.393263094763838
16465,8.146129510025405
43390,7.696212639346407
9542,8.242756345714477
4526,7.575584651557793
16993,8.1886891244442
12925,8.022896869601457
22703,8.242756345714477
30546,7.824046010856292
31213,7.342779189331845
42326,7.824046010856292
26460,8.635864721133736
30707,7.575584651557793
10812,7.861341795599989
25514,7.661527081358517
3857,8.476371196895983
28512,7.509335266016592
41206,8.25582842728183
36604,8.874867635688053
17839,7.783224016336037
32343,8.275121630216509
673,8.055157731819678
35109,7.696212639346407
29297,7.90100705199242
34853,8.15908865466791
29490,7.981049759665957
40519,7.718685495198466
7921,7.346010209913293
27838,7.598399329323964
37321,7.693937325509272
5303,7.937374696163295
36401,7.575584651557793
13999,7.693937325509272
48150,7.802209316247118
12815,7.649692623711514
22758,8.061802274538348
42156,7.696212639346407
24525,8.037543185118697
10407,8.630521876723241
33623,7.649692623711514
20323,7.696212639346407
35811,7.972466015974565
588,8.039157390473237
47060,8.146129510025405
13470,8.461257559085935
41312,7.803843303538772
27468,8.070906088787819
14828,8.1886891244442
33575,7.509335266016592
16446,7.899153483343097
44672,7.24422751560335
36308,8.174702882469461
40722,8.318742252692399
37392,8.229511118964457
16481,8.055157731819678
35917,7.783224016336037
40729,7.83399634170946
22112,8.070906088787819
31864,7.492760300922379
25118,8.352318548226004
13298,8.34283980427146
5777,7.820037989458753
3266,8.116715624819111
35256,8.388222810119277
25397,7.600902459542082
28228,8.131530710604252
34879,8.146129510025405
37044,7.919356190660617
11232,8.697846691109495
20741,7.919356190660617
12932,8.216088098632316
6701,8.131530710604252
23267,8.069342366811636
18864,7.928406026180535
1861,8.433811582477187
8813,8.05356916913454
31524,7.7406644019172415
46770,8.852950887099581
2308,8.637639344492104
3871,7.955074273262696
5869,7.528331766707247
18736,8.294049640102028
1607,8.779557455883728
46317,8.131530710604252
48003,7.90100705199242
14587,8.1886891244442
39636,8.419580362549237
17545,8.160518247477505
25398,7.899153483343097
4901,7.861341795599989
46707,8.006367567650246
23855,7.575584651557793
23125,8.202482446576537
30851,8.160518247477505
38206,7.673223121121708
17913,7.790282380703483
15085,7.718685495198466
28095,8.281470857895167
19686,8.15908865466791
18026,8.732304571033183
23134,8.724207360800564
27877,8.37793112408273
15869,8.411832675758411
31177,8.070906088787819
44503,7.408530566894626
32548,8.34283980427146
41578,7.38025578842646
25790,9.093244600099936
14805,7.52294091807237
7926,8.411832675758411
45313,8.660427359502146
48913,7.919356190660617
41291,7.495541943884256
29602,8.131530710604252
9779,8.069342366811636
20163,8.630521876723241
28392,7.718685495198466
42103,8.070906088787819
9363,7.783224016336037
46121,8.006367567650246
23845,8.187299270155147
20061,7.377133712833954
34058,8.921991410536698
19743,8.732304571033183
26060,8.069968149059841
22714,7.989560449333865
46442,7.803843303538772
39620,7.99799931797973
12605,7.781138509845015
2593,7.684783943522785
42033,8.070906088787819
22105,8.986571625268054
43770,8.454253391642363
34756,9.115480090952223
18777,8.987196820661973
2610,7.863266724009573
31101,7.9355873855892
9834,7.673223121121708
37514,7.919356190660617
46870,7.843848638152472
37869,8.491875383431948
15344,8.556413904569519
47870,8.517193191416238
25552,8.987196820661973
35510,7.509335266016592
15288,8.292798858200374
3296,8.06777619577889
24017,8.716044050161402
38418,8.00469951054955
25916,7.7406644019172415
36739,7.863266724009573
28274,7.9247959139564355
45099,8.125630988477065
12542,8.209308411646937
42467,7.575584651557793
13587,7.955074273262696
28272,8.809116258125274
2193,8.294049640102028
44419,7.7406644019172415
35736,8.593227877692234
35272,8.28374674710613
25684,8.1886891244442
36689,8.496990484098719
33631,7.718685495198466
44859,8.517193191416238
1408,8.294049640102028
7826,7.946263643580541
21433,8.086410275323782
20710,8.116715624819111
15181,8.00469951054955
7082,8.64259160081057
42564,7.738488122494646
43270,7.86288203464149
253,7.955074273262696
47061,7.783224016336037
7451,7.52294091807237
11911,8.294049640102028
38170,8.516192691082654
1201,7.673223121121708
30128,7.467371066917559
43924,8.100161446936607
21890,8.7787879291047
4867,7.863266724009573
26830,8.779557455883728
5172,8.890135107818843
40159,8.130059039992796
6021,8.37793112408273
29829,8.160518247477505
45918,8.406261630708956
35328,7.649692623711514
40327,7.90100705199242
6890,7.919356190660617
44865,7.878534196140362
25433,7.970740390007095
9594,7.313220387090301
26850,8.531096096585228
3392,7.598399329323964
31472,8.565983355585669
7290,8.987196820661973
9749,9.210340371976184
3076,7.313220387090301
25696,7.90100705199242
4606,8.411832675758411
45188,8.293799608846818
8660,7.910223707097344
25698,7.696212639346407
42637,7.772752716468742
31590,8.703672758358856
18773,8.400659375160286
47084,8.195609567288775
11035,8.216088098632316
12715,7.863266724009573
17714,8.131530710604252
33450,7.374629015218945
25788,7.843848638152472
20433,8.748304912379623
30559,7.955074273262696
38831,8.160518247477505
32083,8.100161446936607
13683,7.346010209913293
33942,8.922658299524402
8777,8.070906088787819
28089,7.374629015218945
13588,8.100161446936607
40317,8.917310693197807
17722,8.496990484098719
23841,8.25582842728183
22445,7.615791072035833
19134,8.824677891164198
30326,8.070593539949519
47468,8.365206834418355
42215,7.600902459542082
47608,8.699514748210191
38633,7.408530566894626
17018,7.549609165154532
1508,8.389359819906353
7543,7.600902459542082
8568,7.673223121121708
10235,7.7406644019172415
42695,7.972466015974565
43156,7.7406644019172415
31646,8.249313746260636
10098,7.972466015974565
39523,7.882314918980268
37663,7.696212639346407
34775,8.128585200374497
29737,8.00469951054955
31939,8.556413904569519
47122,8.12415060330663
16107,8.24143968982973
41636,8.400659375160286
10856,8.411832675758411
47211,8.242756345714477
32345,7.791522819150732
23627,8.175829008714597
5928,8.006367567650246
49097,7.861341795599989
21326,8.131530710604252
31410,8.146129510025405
4635,8.341648618901306
9677,8.216088098632316
41624,8.069342366811636
29565,7.408530566894626
28655,8.341886969516187
48290,7.52294091807237
20138,7.9355873855892
12916,7.861341795599989
15950,8.410720946905721
8295,8.00469951054955
36104,8.006367567650246
2555,7.989560449333865
11807,7.762170607138205
27647,7.408530566894626
44683,8.146129510025405
34477,8.294049640102028
1372,9.210340371976184
3882,8.1886891244442
20992,8.1886891244442
13207,7.5883236773352225
25973,7.807916628926408
34328,7.972466015974565
35971,7.882314918980268
49200,7.899153483343097
28020,7.824046010856292
34911,8.037543185118697
5965,8.066835314417336
4088,8.006367567650246
31483,8.292798858200374
38890,8.556413904569519
30510,8.764053269347762
42442,8.101677747454572
25993,8.214735833382303
45325,7.803843303538772
45638,7.861341795599989
46674,8.487352349405215
22308,8.174702882469461
16389,7.953318346560431
28447,7.882314918980268
38659,7.989560449333865
26268,8.069342366811636
32750,8.006367567650246
15152,7.762170607138205
36574,8.022896869601457
22394,8.070906088787819
19105,8.7787879291047
21805,7.872836175025724
32801,8.465899897028686
32270,8.698681067461614
33090,8.187299270155147
14482,8.031060180240619
12220,8.086410275323782
7535,8.83200393125627
7250,7.919356190660617
42855,7.803843303538772
17707,7.872836175025724
12080,8.388222810119277
38236,7.955074273262696
40162,7.509335266016592
45293,7.843848638152472
18107,8.48673398393153
20256,7.863266724009573
14904,8.146129510025405
6812,7.727535110475448
4025,7.649692623711514
10108,7.903965634032166
1448,8.00469951054955
13617,8.517193191416238
16681,8.006367567650246
22657,7.843848638152472
5082,7.863266724009573
40113,8.122668023346407
30951,8.101374671228582
40873,7.937374696163295
15284,7.762170607138205
28257,8.242756345714477
47577,8.433811582477187
1212,8.35936910622267
26391,8.214735833382303
28214,8.507142855562735
15682,7.953318346560431
38078,8.174702882469461
9102,8.987196820661973
492,7.970740390007095
34260,8.411832675758411
36206,7.863266724009573
41436,7.972466015974565
6516,7.953318346560431
6808,8.318742252692399
29472,8.779557455883728
23435,9.159047077588632
31398,7.549609165154532
41271,7.937017489515454
5461,8.070906088787819
39,8.25582842728183
46990,8.130059039992796
11879,8.180320874773685
30937,7.536363938404511
10999,8.1886891244442
42911,8.894944460956886
1248,8.267448958304849
9880,8.242756345714477
21100,7.346010209913293
47613,7.649692623711514
16275,8.556413904569519
45972,7.673223121121708
34361,7.99799931797973
36095,8.096208271650037
7893,8.772610303280743
19641,7.595889917718538
20157,8.1886891244442
2442,8.262300941787448
34323,8.185907481482324
40484,8.475328987317539
13176,8.00469951054955
45434,7.649692623711514
21290,7.874739125171811
28349,7.824046010856292
40073,7.824046010856292
34401,7.575584651557793
35020,8.475328987317539
26580,8.779557455883728
41608,8.24143968982973
9297,7.989560449333865
12372,7.803843303538772
29514,7.377758908227872
34305,8.006367567650246
48368,7.438383530044307
39918,8.460622839927844
33920,7.891704659330107
32194,7.6004023345004
11743,8.022896869601457
7485,7.52294091807237
41401,7.150701457592526
11415,8.630521876723241
26534,7.408530566894626
33474,8.454253391642363
44590,8.216088098632316
37064,8.275121630216509
33265,8.330863613224745
31928,8.15908865466791
11772,8.517193191416238
34192,8.070906088787819
39023,8.096208271650037
5279,8.214735833382303
49023,8.488382109562117
36911,7.972466015974565
15833,8.006367567650246
22816,7.783224016336037
35599,8.352318548226004
40499,8.006367567650246
10276,9.210340371976184
23738,8.565983355585669
38677,8.195609567288775
8413,8.1886891244442
35236,7.649692623711514
47617,7.762170607138205
45673,7.937374696163295
48452,8.536995818712418
43755,7.583247524303362
22668,8.585599224080298
964,7.600902459542082
30520,7.313220387090301
30798,7.863266724009573
35731,8.88875674784872
36028,7.937374696163295
26857,8.629628620746026
23918,8.146129510025405
12561,7.843848638152472
15364,7.738488122494646
32330,7.824046010856292
43509,7.438383530044307
28547,8.006367567650246
41947,9.023408202624545
31477,7.899153483343097
9354,8.001355025826703
26829,7.919356190660617
22617,7.781138509845015
1631,8.23217423638394
42880,7.955074273262696
42543,7.649692623711514
39598,8.162516250140179
16662,9.104424146384634
29718,8.699514748210191
6142,8.047189562170502
44506,8.294049640102028
33331,8.54188580400661
16141,8.216088098632316
27658,7.625595072132453
49152,8.039157390473237
33503,7.937374696163295
18306,8.327000740241713
13769,7.863266724009573
21934,7.824046010856292
44356,8.48673398393153
41668,8.131530710604252
38358,7.861341795599989
